"result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Postmenopausal bleeding","-inf to -366","count","integer","155","concept_id","195321"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Postmenopausal bleeding","-inf to -366","percentage","percentage","2.16","concept_id","195321"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Postoperative wound infection","-inf to -366","count","integer","120","concept_id","4237450"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Postoperative wound infection","-inf to -366","percentage","percentage","1.67","concept_id","4237450"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pre-diabetes","-inf to -366","count","integer","119","concept_id","44808385"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pre-diabetes","-inf to -366","percentage","percentage","1.66","concept_id","44808385"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pregnancy","-inf to -366","count","integer","111","concept_id","4299535"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pregnancy","-inf to -366","percentage","percentage","1.55","concept_id","4299535"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Preinfarction syndrome","-inf to -366","count","integer","65","concept_id","315296"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Preinfarction syndrome","-inf to -366","percentage","percentage","0.91","concept_id","315296"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Premenstrual tension syndrome","-inf to -366","count","integer","39","concept_id","439081"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Premenstrual tension syndrome","-inf to -366","percentage","percentage","0.54","concept_id","439081"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Prepatellar bursitis","-inf to -366","count","integer","61","concept_id","133294"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Prepatellar bursitis","-inf to -366","percentage","percentage","0.85","concept_id","133294"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Problem knee","-inf to -366","count","integer","42","concept_id","4203105"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Problem knee","-inf to -366","percentage","percentage","0.58","concept_id","4203105"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Productive cough","-inf to -366","count","integer","443","concept_id","4102774"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Productive cough","-inf to -366","percentage","percentage","6.17","concept_id","4102774"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Productive cough -clear sputum","-inf to -366","count","integer","100","concept_id","4060224"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Productive cough -clear sputum","-inf to -366","percentage","percentage","1.39","concept_id","4060224"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Productive cough -green sputum","-inf to -366","count","integer","118","concept_id","4060051"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Productive cough -green sputum","-inf to -366","percentage","percentage","1.64","concept_id","4060051"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Productive cough-yellow sputum","-inf to -366","count","integer","47","concept_id","4059017"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Productive cough-yellow sputum","-inf to -366","percentage","percentage","0.65","concept_id","4059017"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Prostate enlarged on PR","-inf to -366","count","integer","51","concept_id","4167904"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Prostate enlarged on PR","-inf to -366","percentage","percentage","0.71","concept_id","4167904"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Prostatism","-inf to -366","count","integer","202","concept_id","4016155"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Prostatism","-inf to -366","percentage","percentage","2.81","concept_id","4016155"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pruritic disorder","-inf to -366","count","integer","288","concept_id","136184"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pruritic disorder","-inf to -366","percentage","percentage","4.01","concept_id","136184"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pruritic rash","-inf to -366","count","integer","81","concept_id","135618"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pruritic rash","-inf to -366","percentage","percentage","1.13","concept_id","135618"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pruritus ani","-inf to -366","count","integer","108","concept_id","200169"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pruritus ani","-inf to -366","percentage","percentage","1.50","concept_id","200169"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pruritus of vulva","-inf to -366","count","integer","53","concept_id","4194652"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pruritus of vulva","-inf to -366","percentage","percentage","0.74","concept_id","4194652"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Psoriasis","-inf to -366","count","integer","217","concept_id","140168"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Psoriasis","-inf to -366","percentage","percentage","3.02","concept_id","140168"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Psoriasis of scalp","-inf to -366","count","integer","60","concept_id","4031141"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Psoriasis of scalp","-inf to -366","percentage","percentage","0.84","concept_id","4031141"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Psoriatic arthritis","-inf to -366","count","integer","55","concept_id","40319772"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Psoriatic arthritis","-inf to -366","percentage","percentage","0.77","concept_id","40319772"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Ptosis of eyelid","-inf to -366","count","integer","41","concept_id","374044"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Ptosis of eyelid","-inf to -366","percentage","percentage","0.57","concept_id","374044"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pulmonary embolism","-inf to -366","count","integer","94","concept_id","440417"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pulmonary embolism","-inf to -366","percentage","percentage","1.31","concept_id","440417"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pulmonary emphysema","-inf to -366","count","integer","47","concept_id","261325"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pulmonary emphysema","-inf to -366","percentage","percentage","0.65","concept_id","261325"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pulse present in left dorsalis pedis artery","-inf to -366","count","integer","195","concept_id","37312077"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pulse present in left dorsalis pedis artery","-inf to -366","percentage","percentage","2.72","concept_id","37312077"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pulse present in left posterior tibial artery","-inf to -366","count","integer","109","concept_id","37312087"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pulse present in left posterior tibial artery","-inf to -366","percentage","percentage","1.52","concept_id","37312087"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pulse present in right dorsalis pedis artery","-inf to -366","count","integer","195","concept_id","37312078"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pulse present in right dorsalis pedis artery","-inf to -366","percentage","percentage","2.72","concept_id","37312078"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pulse present in right posterior tibial artery","-inf to -366","count","integer","108","concept_id","37312090"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pulse present in right posterior tibial artery","-inf to -366","percentage","percentage","1.50","concept_id","37312090"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pulse regular","-inf to -366","count","integer","422","concept_id","4154774"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pulse regular","-inf to -366","percentage","percentage","5.88","concept_id","4154774"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pure hypercholesterolemia","-inf to -366","count","integer","307","concept_id","437827"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pure hypercholesterolemia","-inf to -366","percentage","percentage","4.27","concept_id","437827"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Purulent otitis media","-inf to -366","count","integer","71","concept_id","376712"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Purulent otitis media","-inf to -366","percentage","percentage","0.99","concept_id","376712"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pyoderma","-inf to -366","count","integer","61","concept_id","133547"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Pyoderma","-inf to -366","percentage","percentage","0.85","concept_id","133547"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Radial styloid tenosynovitis","-inf to -366","count","integer","38","concept_id","73300"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Radial styloid tenosynovitis","-inf to -366","percentage","percentage","0.53","concept_id","73300"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Radiologic finding","-inf to -366","count","integer","94","concept_id","4041437"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Radiologic finding","-inf to -366","percentage","percentage","1.31","concept_id","4041437"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Raynaud's disease","-inf to -366","count","integer","54","concept_id","314962"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Raynaud's disease","-inf to -366","percentage","percentage","0.75","concept_id","314962"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Reactive depression (situational)","-inf to -366","count","integer","68","concept_id","4314692"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Reactive depression (situational)","-inf to -366","percentage","percentage","0.95","concept_id","4314692"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Rectal examination - NAD","-inf to -366","count","integer","96","concept_id","4168703"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Rectal examination - NAD","-inf to -366","percentage","percentage","1.34","concept_id","4168703"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Rectal hemorrhage","-inf to -366","count","integer","457","concept_id","4026112"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Rectal hemorrhage","-inf to -366","percentage","percentage","6.36","concept_id","4026112"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Rectal polyp","-inf to -366","count","integer","103","concept_id","4216644"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Rectal polyp","-inf to -366","percentage","percentage","1.43","concept_id","4216644"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Rectum finding","-inf to -366","count","integer","41","concept_id","4096976"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Rectum finding","-inf to -366","percentage","percentage","0.57","concept_id","4096976"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Recurrent depression","-inf to -366","count","integer","43","concept_id","4098302"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Recurrent depression","-inf to -366","percentage","percentage","0.60","concept_id","4098302"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Recurrent urinary tract infection","-inf to -366","count","integer","204","concept_id","4056621"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Recurrent urinary tract infection","-inf to -366","percentage","percentage","2.84","concept_id","4056621"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Red eye","-inf to -366","count","integer","113","concept_id","45766466"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Red eye","-inf to -366","percentage","percentage","1.57","concept_id","45766466"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Renal colic","-inf to -366","count","integer","68","concept_id","201690"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Renal colic","-inf to -366","percentage","percentage","0.95","concept_id","201690"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Respiratory finding","-inf to -366","count","integer","210","concept_id","4024567"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Respiratory finding","-inf to -366","percentage","percentage","2.92","concept_id","4024567"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Respiratory tract infection","-inf to -366","count","integer","291","concept_id","4170143"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Respiratory tract infection","-inf to -366","percentage","percentage","4.05","concept_id","4170143"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Restless legs","-inf to -366","count","integer","110","concept_id","73754"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Restless legs","-inf to -366","percentage","percentage","1.53","concept_id","73754"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Retention of urine","-inf to -366","count","integer","83","concept_id","192450"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Retention of urine","-inf to -366","percentage","percentage","1.16","concept_id","192450"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Retina finding","-inf to -366","count","integer","102","concept_id","4162092"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Retina finding","-inf to -366","percentage","percentage","1.42","concept_id","4162092"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Retinal detachment","-inf to -366","count","integer","36","concept_id","378414"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Retinal detachment","-inf to -366","percentage","percentage","0.50","concept_id","378414"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Retinopathy due to diabetes mellitus","-inf to -366","count","integer","71","concept_id","4174977"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Retinopathy due to diabetes mellitus","-inf to -366","percentage","percentage","0.99","concept_id","4174977"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Rheumatoid arthritis","-inf to -366","count","integer","118","concept_id","80809"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Rheumatoid arthritis","-inf to -366","percentage","percentage","1.64","concept_id","80809"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Rib pain","-inf to -366","count","integer","187","concept_id","4182327"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Rib pain","-inf to -366","percentage","percentage","2.60","concept_id","4182327"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Right iliac fossa pain","-inf to -366","count","integer","89","concept_id","4012076"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Right iliac fossa pain","-inf to -366","percentage","percentage","1.24","concept_id","4012076"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Right upper quadrant pain","-inf to -366","count","integer","40","concept_id","198263"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Right upper quadrant pain","-inf to -366","percentage","percentage","0.56","concept_id","198263"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Rosacea","-inf to -366","count","integer","275","concept_id","136773"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Rosacea","-inf to -366","percentage","percentage","3.83","concept_id","136773"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Scalp itchy","-inf to -366","count","integer","44","concept_id","4077074"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Scalp itchy","-inf to -366","percentage","percentage","0.61","concept_id","4077074"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sciatica","-inf to -366","count","integer","594","concept_id","372409"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sciatica","-inf to -366","percentage","percentage","8.27","concept_id","372409"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Seborrheic dermatitis","-inf to -366","count","integer","221","concept_id","137053"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Seborrheic dermatitis","-inf to -366","percentage","percentage","3.08","concept_id","137053"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Seborrheic dermatitis of scalp","-inf to -366","count","integer","87","concept_id","137626"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Seborrheic dermatitis of scalp","-inf to -366","percentage","percentage","1.21","concept_id","137626"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Seizure","-inf to -366","count","integer","72","concept_id","377091"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Seizure","-inf to -366","percentage","percentage","1.00","concept_id","377091"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Senile hyperkeratosis","-inf to -366","count","integer","893","concept_id","141932"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Senile hyperkeratosis","-inf to -366","percentage","percentage","12.43","concept_id","141932"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sensation of blocked ear","-inf to -366","count","integer","404","concept_id","4011332"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sensation of blocked ear","-inf to -366","percentage","percentage","5.63","concept_id","4011332"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sensorineural hearing loss","-inf to -366","count","integer","196","concept_id","374366"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sensorineural hearing loss","-inf to -366","percentage","percentage","2.73","concept_id","374366"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sepsis","-inf to -366","count","integer","55","concept_id","132797"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sepsis","-inf to -366","percentage","percentage","0.77","concept_id","132797"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Shoulder pain","-inf to -366","count","integer","1355","concept_id","4166666"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Shoulder pain","-inf to -366","percentage","percentage","18.87","concept_id","4166666"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sinus headache","-inf to -366","count","integer","162","concept_id","4172302"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sinus headache","-inf to -366","percentage","percentage","2.26","concept_id","4172302"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sinusitis","-inf to -366","count","integer","166","concept_id","4283893"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sinusitis","-inf to -366","percentage","percentage","2.31","concept_id","4283893"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Skin finding","-inf to -366","count","integer","100","concept_id","141960"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Skin finding","-inf to -366","percentage","percentage","1.39","concept_id","141960"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Skin irritation","-inf to -366","count","integer","49","concept_id","4280604"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Skin irritation","-inf to -366","percentage","percentage","0.68","concept_id","4280604"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Skin lesion","-inf to -366","count","integer","1399","concept_id","4316083"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Skin lesion","-inf to -366","percentage","percentage","19.48","concept_id","4316083"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Skin tag","-inf to -366","count","integer","274","concept_id","4066849"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Skin tag","-inf to -366","percentage","percentage","3.82","concept_id","4066849"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sleep apnea","-inf to -366","count","integer","60","concept_id","313459"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sleep apnea","-inf to -366","percentage","percentage","0.84","concept_id","313459"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Smear NAD - no endocervical cells","-inf to -366","count","integer","68","concept_id","4092937"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Smear NAD - no endocervical cells","-inf to -366","percentage","percentage","0.95","concept_id","4092937"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Snapping thumb syndrome","-inf to -366","count","integer","64","concept_id","4176908"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Snapping thumb syndrome","-inf to -366","percentage","percentage","0.89","concept_id","4176908"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Solitary cyst of breast","-inf to -366","count","integer","48","concept_id","78473"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Solitary cyst of breast","-inf to -366","percentage","percentage","0.67","concept_id","78473"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sore nipple","-inf to -366","count","integer","44","concept_id","4083763"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sore nipple","-inf to -366","percentage","percentage","0.61","concept_id","4083763"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sore throat","-inf to -366","count","integer","939","concept_id","4147326"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sore throat","-inf to -366","percentage","percentage","13.07","concept_id","4147326"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Spacer device in use","-inf to -366","count","integer","80","concept_id","4193560"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Spacer device in use","-inf to -366","percentage","percentage","1.11","concept_id","4193560"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Spasm","-inf to -366","count","integer","72","concept_id","140821"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Spasm","-inf to -366","percentage","percentage","1.00","concept_id","140821"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Spinal stenosis","-inf to -366","count","integer","60","concept_id","77079"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Spinal stenosis","-inf to -366","percentage","percentage","0.84","concept_id","77079"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Spondylosis","-inf to -366","count","integer","100","concept_id","4227449"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Spondylosis","-inf to -366","percentage","percentage","1.39","concept_id","4227449"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Spontaneous bruising","-inf to -366","count","integer","86","concept_id","4059014"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Spontaneous bruising","-inf to -366","percentage","percentage","1.20","concept_id","4059014"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sprain of ankle","-inf to -366","count","integer","131","concept_id","81151"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sprain of ankle","-inf to -366","percentage","percentage","1.82","concept_id","81151"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sprain of knee","-inf to -366","count","integer","39","concept_id","4207505"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sprain of knee","-inf to -366","percentage","percentage","0.54","concept_id","4207505"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sprain of ligament","-inf to -366","count","integer","93","concept_id","4160875"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sprain of ligament","-inf to -366","percentage","percentage","1.29","concept_id","4160875"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sprain of sacroiliac ligament","-inf to -366","count","integer","60","concept_id","78581"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sprain of sacroiliac ligament","-inf to -366","percentage","percentage","0.84","concept_id","78581"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Squamous cell carcinoma in situ of skin","-inf to -366","count","integer","80","concept_id","4112745"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Squamous cell carcinoma in situ of skin","-inf to -366","percentage","percentage","1.11","concept_id","4112745"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Squamous cell carcinoma of skin","-inf to -366","count","integer","43","concept_id","4111921"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Squamous cell carcinoma of skin","-inf to -366","percentage","percentage","0.60","concept_id","4111921"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Steatosis of liver","-inf to -366","count","integer","72","concept_id","4059290"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Steatosis of liver","-inf to -366","percentage","percentage","1.00","concept_id","4059290"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Stiff neck","-inf to -366","count","integer","44","concept_id","4060220"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Stiff neck","-inf to -366","percentage","percentage","0.61","concept_id","4060220"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Stomach cramps","-inf to -366","count","integer","46","concept_id","4196986"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Stomach cramps","-inf to -366","percentage","percentage","0.64","concept_id","4196986"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Strain of rotator cuff of shoulder","-inf to -366","count","integer","36","concept_id","37312105"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Strain of rotator cuff of shoulder","-inf to -366","percentage","percentage","0.50","concept_id","37312105"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Stress-related problem","-inf to -366","count","integer","99","concept_id","439437"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Stress-related problem","-inf to -366","percentage","percentage","1.38","concept_id","439437"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Subacromial bursitis","-inf to -366","count","integer","46","concept_id","4250453"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Subacromial bursitis","-inf to -366","percentage","percentage","0.64","concept_id","4250453"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Subconjunctival hemorrhage","-inf to -366","count","integer","123","concept_id","4302474"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Subconjunctival hemorrhage","-inf to -366","percentage","percentage","1.71","concept_id","4302474"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Superficial injury","-inf to -366","count","integer","40","concept_id","4053584"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Superficial injury","-inf to -366","percentage","percentage","0.56","concept_id","4053584"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Suprapubic pain","-inf to -366","count","integer","42","concept_id","4012498"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Suprapubic pain","-inf to -366","percentage","percentage","0.58","concept_id","4012498"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Supraspinatus tendinitis","-inf to -366","count","integer","77","concept_id","4000967"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Supraspinatus tendinitis","-inf to -366","percentage","percentage","1.07","concept_id","4000967"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Supraventricular tachycardia","-inf to -366","count","integer","44","concept_id","4275423"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Supraventricular tachycardia","-inf to -366","percentage","percentage","0.61","concept_id","4275423"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Swallowing symptoms","-inf to -366","count","integer","39","concept_id","4149859"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Swallowing symptoms","-inf to -366","percentage","percentage","0.54","concept_id","4149859"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sweating symptom","-inf to -366","count","integer","65","concept_id","4059005"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Sweating symptom","-inf to -366","percentage","percentage","0.91","concept_id","4059005"
"5","cdm_gold_202507","cohort_name","vaccine_record","overall","overall","Swelling","-inf to -366","count","integer","484","concept_id","4275722"
